Date,1 Mo,3 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
3/13/09,0.742734695,0.704745589,1.12619889,1.484993961,1.335526999,1.497885142,2.076366751,3.05621967,3.785021078,4.593866818,4.178991196
3/16/09,0.473011827,0.540182463,1.102837012,0.978481306,1.589554346,1.758864294,2.234124051,3.399798088,3.43855273,4.067737022,4.014812119
3/17/09,0.180675981,0.565507815,1.19283918,1.114107848,1.853071011,2.322832073,2.389779912,2.686705685,3.099677817,4.646749648,4.25938865
3/18/09,0.43066104,1.129062566,0.616689841,1.445455199,1.426623448,1.309210976,2.188887599,2.506129172,2.865536992,3.661573862,4.429873976
3/19/09,0.321738439,0.529013108,1.288260683,0.884430402,1.110811887,1.468363852,1.711307945,2.508937782,3.044370605,4.331864946,4.267933481
3/20/09,1.038207865,0.470915635,1.343513784,1.42778078,1.214638678,1.582004883,2.384953697,2.38677105,3.565761953,4.247500667,4.084666583
3/23/09,1.060698788,0.532699837,0.426242929,0.959073284,1.037294621,2.19033324,2.627126067,2.721737515,3.457327488,4.038210657,3.950665043
3/24/09,0.607337382,1.207227616,0.726245365,0.680061575,1.453111968,1.666526622,2.631888203,3.138492795,3.249678578,4.078310509,3.82303665
3/25/09,0.400464738,0.411314005,0.892669851,0.607233487,1.645838635,2.124532757,2.189278295,2.992676915,3.106507909,3.850468164,4.35093721
3/26/09,0.981037667,1.102836398,0.544523795,0.756989229,1.661461309,1.610733064,2.047417124,2.644033596,3.370351295,4.595038435,4.293478736
3/27/09,0.828140182,0.993843815,0.796569012,0.955635664,1.351955335,1.296630897,2.576269052,2.839993513,2.834349771,3.95860773,3.886578975
3/30/09,0.505856573,1.127759063,1.035056422,0.934771321,1.566755805,1.607768309,1.879104448,2.870601508,2.946202729,4.22424998,4.459286439
3/31/09,0.776603492,0.765003604,1.316427271,1.260683717,1.270024397,1.76744535,2.036749439,2.463017473,3.591680432,4.37005839,3.768904697
4/1/09,0.980489764,1.016636056,0.981782644,1.028449706,1.805987455,1.203837526,2.452685369,2.987745172,3.050392097,4.342185569,3.700074229
4/2/09,1.142876727,0.361003499,0.971547989,0.776806679,0.910640136,2.16161491,2.593636781,2.409918226,3.6269899,4.581683119,4.508460793
4/3/09,1.082532053,0.703938862,1.398027604,0.941003052,1.352943239,1.484750492,1.949530817,2.799217308,3.73759913,3.794531862,3.931056224
4/6/09,0.279912574,0.342261634,0.522576259,0.755640605,1.828258001,1.757128793,2.146670747,2.936947543,3.586714619,4.69516673,4.195226328
4/7/09,0.658539931,1.176876282,0.589512053,1.470855546,1.41386477,2.128902854,1.986610997,2.515686764,3.432712675,4.627637215,4.073627536
4/8/09,1.105462774,0.184464938,0.721287505,1.156293812,1.306379991,1.467679886,1.913828533,3.031796707,2.875872726,3.858616966,4.218551664
4/9/09,0.880595378,0.884016212,0.745905263,0.607757546,1.699769688,1.804375344,2.199676757,3.084371468,3.75033312,4.327958557,4.224960959
4/13/09,0.324988726,0.715708647,0.79592182,0.892784329,1.006383574,2.112214656,1.828217825,3.357365512,3.36211341,4.526363385,4.597622336
4/14/09,0.854481114,0.387041689,0.508430426,0.631475975,0.872821126,1.371610723,2.614690177,3.145956297,3.520805307,4.315657352,4.394033163
4/15/09,0.772929143,0.211319905,1.150664724,1.032373876,1.213550589,1.750367885,1.905668328,3.127755718,3.267509129,4.497354421,3.84573123
4/16/09,0.495072062,1.022643159,0.566396134,1.030790482,1.657374715,1.304470141,2.483451103,3.28524236,3.094085197,4.328537216,4.53119461
4/17/09,0.241995459,0.473622575,0.387025723,0.770178328,1.839040947,2.281263211,1.975601894,3.375543738,3.792140012,4.235923896,4.02737377
4/20/09,0.822767784,0.715856894,0.9177873,0.652106988,1.407122955,1.506286496,2.660729817,2.554488763,3.014216524,4.657345581,4.544630891
4/21/09,0.129886437,0.632981568,1.266352212,1.118859971,1.702433006,2.059596415,2.523037324,2.578028931,3.202846062,4.416476022,3.972173465
4/22/09,0.355736224,0.677551732,1.025812831,1.059091229,1.163506708,1.844444499,2.074523457,3.281112044,3.359446665,4.638815478,4.202330218
4/23/09,1.056609641,1.065525981,0.47214308,0.856323924,1.364563356,2.062011823,2.836992713,2.697707272,3.957038161,4.177832299,4.521780999
4/24/09,0.836611839,1.083418522,1.073960761,1.445441772,1.791897672,1.463159205,2.593466305,3.334141468,3.318085831,4.204411119,4.537110576
4/27/09,0.645774858,0.893494353,0.877128479,1.373043176,1.45846041,1.719638092,1.943115051,3.475679824,3.23094087,3.968227363,4.83990866
4/28/09,0.325801123,0.16812546,0.819347768,0.860055075,1.54497204,2.218835685,2.417971824,3.117232889,3.739507185,4.535142019,4.050019142
4/29/09,0.646011697,0.667791054,0.362653718,0.977582754,1.576714963,1.991884317,2.68752283,3.045598429,3.236789992,4.801472309,4.713834161
4/30/09,0.145082619,1.067098287,0.476458139,0.732815175,1.110031498,1.40155904,2.72186303,3.330091746,3.272233417,4.111417165,4.608110141
5/1/09,0.545553897,0.331161253,1.169351514,0.503233249,1.772643004,1.564091343,2.547282543,2.816865625,4.159410807,4.495606661,4.115710276
5/4/09,0.719295184,0.655915491,1.182696039,0.966336296,1.647565409,1.759505564,2.824724191,3.162767005,3.692315321,4.279827103,4.223569463
5/5/09,0.551362267,0.664822182,0.981752932,1.505946554,1.397894293,1.82668155,2.285540189,3.073109886,3.753582132,4.419019398,4.367720891
5/6/09,0.609487718,0.674638585,0.63088793,1.275022918,1.284820724,2.253642843,2.144614347,3.114541788,3.659702236,4.270748721,4.508771306
5/7/09,0.344711701,1.0067433,1.080654062,1.161558977,1.815358579,2.207356363,2.498603759,3.144469878,4.238818856,4.577325983,5.123556677
5/8/09,0.92183006,0.954755913,1.115266345,1.469996379,1.13685442,2.251357198,2.640739467,3.549627202,3.751374048,4.842278048,4.490662241
5/11/09,0.296043824,0.196339715,0.480883341,0.872400118,1.703828531,2.231665797,2.19840842,3.538612462,3.249981381,4.569944184,5.163795853
5/12/09,0.532041618,0.809485108,0.48121145,1.218843992,1.320268959,1.412005254,2.563947598,2.749347576,4.169321158,4.269259878,5.159280095
5/13/09,1.059784921,0.342189279,0.977639823,1.120983172,1.665989955,2.200721062,2.004578382,3.259312002,3.497674047,4.185498562,4.583364732
5/14/09,0.3205867,0.549534817,0.745920606,1.034084273,0.890436004,2.219866619,2.618704331,3.368766303,3.676145109,4.59728406,4.394416989
5/15/09,0.884963047,0.943681743,0.579478339,1.150176554,1.287159392,1.775153722,2.024297437,3.457840219,3.371582932,4.599665694,4.517552771
5/18/09,0.924753454,0.494488538,1.16615053,0.917261354,1.314336571,1.9054536,2.997241676,3.098172203,4.056135304,4.328998266,5.157095644
5/19/09,0.206396204,0.276206024,0.483511568,0.518304885,1.375405358,2.001574095,2.659220684,3.654869935,3.413654749,4.604439836,4.300736883
5/20/09,0.377064841,0.534442965,1.063874255,1.352667783,1.060337224,1.471300591,2.854160564,3.336389378,4.049420691,4.299801788,4.19468122
5/21/09,0.904486253,0.586167428,0.41237771,1.448526261,1.655109716,2.30949046,3.041167539,3.489070261,4.329546359,4.885284108,4.585883155
5/22/09,0.751692025,1.126917908,0.525697019,0.875803661,1.830401651,1.896472711,3.000929457,3.018528431,3.879289064,4.417768971,4.868602046
5/26/09,1.125857351,0.800319288,0.749975328,0.940534356,1.233498083,1.98551754,2.82453265,3.677274026,4.303108751,4.838710733,4.908817295
5/27/09,0.378213097,0.746479314,1.106615482,1.33719745,1.828115481,2.347168487,2.458226958,3.43848065,4.263681476,5.35137573,5.021294281
5/28/09,0.239768248,0.778861871,0.575725809,0.665178211,1.907896149,1.578872054,2.512265124,3.771296731,4.323557545,4.981829958,5.201886391
5/29/09,0.614241517,0.169413935,0.301448996,0.589366011,1.820160084,2.18515777,2.864593699,3.549345802,3.769747032,5.332215843,5.012563409
6/1/09,0.606004832,0.686685177,0.785024116,0.795392085,1.391829411,1.925811487,3.024888611,3.501921075,3.91414794,5.487356635,5.109084341
6/2/09,0.71355834,0.464476373,0.580316107,0.770723606,1.090021007,1.525540944,3.242692515,3.289689546,3.948087072,5.151011701,5.175439288
6/3/09,0.44652478,0.555698694,1.021179818,1.043251538,1.524478705,1.988902992,2.769108433,3.174915311,3.964485743,5.226694522,5.238807681
6/4/09,0.469269137,0.207863047,0.325880907,1.325643304,1.149847455,2.200634594,2.763088045,4.026930578,4.436016621,5.435270732,5.478552991
6/5/09,0.186972019,0.647024788,0.999838004,0.928664188,2.041020584,2.407037737,3.020413927,4.198193669,4.479340902,5.609738193,4.897485383
6/8/09,0.48397241,1.003739824,0.531672585,1.258390739,1.67185494,2.377006422,3.262654092,3.886654013,4.765604892,5.349891015,4.805461345
6/9/09,0.650874298,0.487351285,0.681754168,1.532276788,1.579743001,2.28530421,3.544563692,3.751091506,4.354601843,4.939346609,4.753505517
6/10/09,0.523934026,0.594392367,1.015112503,0.807338242,2.064455719,2.935876006,3.555023504,4.460321306,4.667689576,5.726081816,5.572265765
6/11/09,0.706122933,0.301059203,0.410835018,1.489899552,1.90271828,2.137693786,2.991966119,4.46968812,3.935935129,5.240736349,5.064858127
6/12/09,0.478592756,0.342833904,0.363283427,0.625537348,1.390508599,2.05296447,3.615900197,3.892007931,4.630034132,5.590177646,5.417976246
6/15/09,0.578238976,0.848776453,1.265280663,1.172169532,1.734998672,2.012048889,2.822228461,3.840432157,4.087412578,4.698849839,5.161114678
6/16/09,1.008443166,0.735068998,1.186921336,1.229439672,2.213341363,2.078651007,3.037071672,3.827436287,4.067434855,5.153449257,4.701782308
6/17/09,0.848548075,0.905212602,0.561341057,1.406459105,1.301100227,2.079903034,2.726718908,3.96072164,3.797631652,5.435153103,4.658737966
6/18/09,0.877366256,1.135684426,1.143244816,1.192150059,1.45088082,2.628951615,3.504407172,4.289403619,4.322376714,4.78460572,5.479949071
6/19/09,0.174957109,1.061932137,1.006069753,1.202821911,1.299000062,2.204950253,3.700001995,4.427508287,4.230415541,4.81148672,5.268467852
6/22/09,0.675454882,0.801148978,0.411417078,1.169092036,1.553631848,2.319008724,3.733987137,3.567987836,4.294571876,4.76097492,4.652908464
6/23/09,0.358453002,0.373902665,0.661553114,0.600418384,1.897473547,1.786532074,3.572619018,3.389037858,4.026782489,4.41065798,4.919187031
6/24/09,1.007760974,0.817808402,1.304062771,0.675866839,1.608206497,2.554225608,3.679548039,3.678645078,4.01645143,5.337473205,4.813612187
6/25/09,0.986767835,0.89285282,0.331309722,1.140867788,1.938402254,1.825564438,2.945057534,4.02454284,3.585359706,4.437321015,5.072704528
6/26/09,0.414079642,0.246316808,0.731987873,1.396820841,1.546675701,2.075442637,2.742362896,4.062614295,3.839846293,4.401043787,5.251903434
6/29/09,0.421256148,0.821952978,0.396502869,0.540147695,1.774058422,2.357516729,3.356730459,3.801859861,4.41937996,4.968047893,5.199695854
6/30/09,0.226399572,0.839393834,1.312890499,0.996631394,1.119519293,2.006626571,3.242381239,3.303008038,3.924320596,5.021988365,4.991731884
7/1/09,1.023737047,1.034927186,1.278201899,1.166214953,1.479469014,2.230295342,2.941891254,3.628488859,3.985471905,4.967322915,4.38731804
7/2/09,0.952868524,0.858701192,1.126086634,0.96958547,1.767547415,1.863769387,2.498329628,3.188672765,4.10048593,4.731585723,4.487008395
7/6/09,0.744822661,0.421617106,0.661022057,0.494881864,1.780604984,2.184796412,2.411750357,3.352654097,3.660862786,5.050514084,4.845559583
7/7/09,0.639663448,0.449089839,0.65566716,0.833149919,1.000588247,1.572360312,2.982101926,4.023964752,4.176971755,5.143468924,5.123452704
7/8/09,0.557459752,0.282884693,1.033110304,0.720483126,1.492319473,1.54697729,2.440704097,2.942926017,3.671069645,4.957439966,4.486307214
7/9/09,1.159282642,0.230735371,0.904477362,1.049742309,1.45060653,2.133050091,2.977470402,3.199972011,4.40703356,4.66024695,4.73270342
7/10/09,0.68563512,1.033896448,0.627914052,0.528571598,1.206944731,1.401668598,3.043159349,3.047908299,3.67770477,4.753517347,4.634481832
7/13/09,0.562744049,0.822550629,1.088686245,0.748016646,1.596857951,1.939873788,3.180458746,3.632957832,3.385554997,4.300496029,4.310377056
7/14/09,0.212451012,1.006947171,1.183522317,1.148395817,1.84450674,2.347079969,2.911543819,3.149921192,4.08299963,5.099677865,4.525980414
7/15/09,0.723501662,0.916020378,0.482160128,0.682128461,1.815349361,1.670353159,2.80749792,3.932883087,4.625261516,4.95476034,4.940366574
7/16/09,0.828299448,0.326201688,0.752355958,1.401386277,1.333001896,2.33905111,2.522818282,3.844738826,3.60218953,5.11345607,5.286101027
7/17/09,0.706517308,0.499063212,0.881263956,0.5368606,1.427668266,2.482039157,3.216205587,4.176173654,4.061543074,5.398768995,4.69240004
7/20/09,0.594555171,0.594014183,0.998548015,0.78803498,1.688212177,2.35949195,3.218450958,3.297930273,4.515771376,4.481262281,4.634682002
7/21/09,0.900828627,0.806897269,0.926597239,1.317786688,1.14157558,2.4462313,3.326709202,3.774512662,3.762364897,5.110148094,5.178427777
7/22/09,0.155070019,0.794861997,0.709549416,0.630892702,1.119760083,2.01534678,2.687969001,3.430067416,4.122629946,4.872990524,5.403755946
7/23/09,0.158983146,0.63713848,0.676679877,0.73734837,1.337460886,1.763078032,3.347997389,3.329655943,4.396714373,5.539560179,5.132011202
7/24/09,0.867022761,0.431145278,1.111328143,1.01915878,1.092474683,1.859080897,3.051943237,4.228058885,4.617536214,5.066241489,5.030964619
7/27/09,0.427883601,0.539733307,0.438566661,1.38744282,1.62129328,1.99131011,3.370265918,3.943048544,4.176949544,5.23019226,5.510207499
7/28/09,0.481033923,0.565912159,1.245766315,1.215119818,1.145789853,2.608868083,2.681107248,3.454943354,4.513302397,5.492677617,4.852420875
7/29/09,0.787480745,0.80166328,0.355315003,1.162793119,1.733535301,2.525393024,3.393343656,3.796719896,3.751483103,5.333273204,4.544283129
7/30/09,1.087290102,0.347899177,0.289892434,0.661335493,1.374370688,1.843309221,2.721661423,3.872207348,4.130575976,5.024981185,4.696881896
7/31/09,0.399669223,0.271576754,1.021485094,0.958414345,1.377140392,2.613548731,3.263774322,3.900092006,4.263792399,4.4824963,5.20205602
8/3/09,0.577880454,0.216814954,0.841350709,1.218143709,2.020244628,2.430150492,2.746147163,4.068294779,3.893011013,5.369823591,5.001110766
8/4/09,1.072225393,0.66230629,0.998098628,0.834693162,1.739888606,2.328873377,3.01052906,3.886291145,3.96688241,5.336656462,5.329399813
8/5/09,1.1333552,0.855476413,1.087115368,1.080945754,1.937331381,2.615194838,3.162278959,4.198309713,4.137755942,5.023902608,5.227616158
8/6/09,1.082460186,1.106227649,0.770451928,0.707613513,1.957416266,2.463124315,2.950694643,4.258445592,4.23586579,4.580504442,5.440386635
8/7/09,0.866008287,0.235290321,0.585535807,0.713299537,1.439494496,2.515902916,3.090791087,4.177181407,4.725924882,5.426040594,5.213274784
8/10/09,0.635024096,1.051835846,0.65530554,1.424572344,2.212080002,2.539067579,3.237714934,3.759977488,4.226003,5.3087962,4.860546017
8/11/09,1.118350198,0.253462337,0.657818181,1.190476567,1.639130024,2.603332703,3.148254892,3.653997477,3.861626423,5.104035989,4.780186877
8/12/09,0.273717083,0.903752706,0.597186762,1.389106849,1.593514553,2.024055155,3.007275128,4.093993238,4.251701237,4.959839884,5.290025129
8/13/09,0.951444681,0.990406011,1.177290409,0.535315789,1.270005499,2.522028645,3.280147305,4.045342882,3.801429844,4.740398721,5.105240589
8/14/09,0.868584866,0.998867839,0.312172366,0.735807069,1.256353054,2.196744838,2.556229918,3.821828263,4.011060863,5.209193024,5.314783857
8/17/09,0.528542445,0.740111868,0.482258806,0.809677585,1.62476158,1.540194133,3.348724056,3.261358868,3.525114276,4.395113163,4.588605162
8/18/09,0.245236971,0.861111088,0.328392543,0.52576883,1.088239762,2.516846234,2.609068972,3.479122592,4.38583232,4.683098057,4.696723054
8/19/09,0.36587477,0.485246912,0.708032347,1.063304478,1.848609655,2.02238596,2.902082417,3.383624872,4.03867219,5.203089898,4.66027376
8/20/09,0.336106982,1.130952742,1.130191332,1.134066894,1.198896343,2.360894948,2.839480853,3.854495707,3.941061493,4.479724664,4.736958266
8/21/09,0.685851948,0.38506022,1.044725049,1.137451117,1.788532444,1.949770616,3.499390381,4.000064509,4.18295564,4.863498909,4.555080301
8/24/09,1.084589293,0.43466155,0.79180468,0.787459205,1.774826327,2.024753829,3.37774111,4.073877881,3.482296504,4.722612659,5.136403809
8/25/09,0.787777633,0.760726351,0.640722808,1.169620384,1.794408527,2.162416201,2.901745771,3.971258843,4.378979895,4.368790237,4.315255908
8/26/09,0.92905504,0.640862352,1.005076413,0.701157347,1.440438576,2.329487749,2.861759855,3.304075125,3.841483988,5.036711006,5.03167873
8/27/09,0.718500353,0.624484583,0.889732495,0.561588157,1.337595643,2.525831779,3.395148406,3.924787369,4.096633821,4.650957877,5.085388799
8/28/09,0.417253546,0.199756628,1.179636688,0.733909292,1.765267054,2.52855045,2.857698185,4.0351578,3.819688163,4.285392213,5.018856097
8/31/09,0.687194714,0.282235015,0.99209219,0.449537503,1.888211796,2.086163634,2.87824569,3.572887571,4.18786741,4.15101325,4.402636924
9/1/09,1.043894634,0.504539026,1.142923742,0.925890978,1.896468781,2.213336965,2.63783585,3.612693744,3.905846779,5.042320615,5.072096677
9/2/09,0.889558262,0.915115046,0.824713925,0.823892853,1.421004397,2.137205802,2.890350188,3.37923979,3.921107528,4.85670589,4.799659372
9/3/09,0.908109176,0.388297171,1.016571539,1.056921425,1.057661451,2.22942276,2.699508791,3.443078777,3.632373353,4.814028369,4.44754551
9/4/09,0.364034236,0.385796432,0.637497781,1.329285103,1.808476682,2.183178079,2.911034203,4.05905032,3.857304198,4.247274229,4.758868453
9/8/09,0.833541759,1.031033762,0.582331643,1.188693925,0.953541825,2.440617611,2.497894518,3.300905422,3.789659695,4.979901333,4.64063377
9/9/09,0.823718579,0.266674521,1.066830731,0.455921241,0.944681807,1.979786236,3.190757503,3.5935109,4.258387705,4.541308612,5.282596111
9/10/09,0.827087379,0.544594402,0.753067326,0.807000853,1.091480298,1.725729699,2.792008277,3.217868731,3.466273682,4.365506817,5.110685267
9/11/09,1.023598939,0.795982663,0.314986539,1.013191163,1.52267293,2.138913538,3.19046822,2.948600704,4.033389622,4.465713375,4.958513892
9/14/09,0.351343544,0.735876636,0.620863754,1.321413021,1.826623655,1.563629624,2.694838765,3.569496997,4.006803383,5.11579037,5.007767537
9/15/09,0.188853087,1.115213781,0.599248441,1.341292709,1.419185168,2.231910123,3.066142231,3.899897736,4.422707113,5.074282162,4.565272856
9/16/09,0.254629688,0.307338378,0.540744449,1.021102247,1.933371612,1.629080095,2.476596349,4.072114678,4.309947731,4.592190508,5.095274259
9/17/09,0.630419649,0.504508529,1.019209605,0.858651086,1.878229862,1.77165029,2.444336477,3.339422681,4.396892042,4.675299328,4.848547075
9/18/09,0.149500746,0.540462711,0.78754766,0.834448194,1.514598881,2.319134887,3.000672207,3.723040504,3.536500927,4.598100507,4.864947414
9/21/09,0.155088463,0.152914375,0.288265914,1.306427896,1.351778373,2.281688713,3.415080873,3.702560621,4.402440001,4.878447088,4.395342664
9/22/09,0.736945096,0.389024496,0.745109747,1.27985995,1.750246193,1.700661773,2.965087218,3.201340734,4.191843355,5.036793392,4.385720343
9/23/09,0.69967815,1.107025622,0.244224358,1.201233678,1.548834627,1.508172623,2.438844936,3.536702541,4.187147284,4.891505151,4.512226216
9/24/09,0.866978212,0.779427052,1.010637438,0.722084955,1.025776461,1.511894066,3.308456907,3.060275586,3.858304509,4.92753384,4.22361529
9/25/09,0.928606458,0.465802695,0.218755491,1.366513602,1.178172317,1.723381901,2.816640824,3.291582347,4.148905329,4.4254498,4.952425279
9/28/09,0.79587042,0.943978983,1.024753269,0.484923906,1.171557732,1.584431973,2.57778832,3.375768911,3.878429847,4.825252025,4.138818439
9/29/09,0.336531182,0.517088997,0.309958795,0.569916716,1.620865812,2.240067114,2.93007326,3.936197669,3.651958742,4.05392514,4.242330076
9/30/09,0.772696877,0.848051944,1.060520186,0.983628571,1.550504014,2.199592254,2.511048791,3.360102397,4.034098765,4.341391047,4.23936835
10/1/09,0.128782824,0.634614145,0.185479137,1.219708244,1.371767677,1.430081742,2.923824102,3.599541973,4.1149784,4.027159534,4.543591988
10/2/09,0.347183053,0.760558799,0.597738039,0.715072269,1.859325055,2.272782227,2.246729321,3.055674317,3.537227334,4.774958139,4.611431312
10/5/09,0.911862144,0.839928986,0.876545302,0.993189383,1.147145925,2.203188654,2.213655674,3.258383933,4.120848561,4.575541251,4.179049087
10/6/09,0.204385784,0.972157281,0.998857616,0.412951416,1.76220105,1.695723701,2.626971206,3.815804861,3.983011214,4.605161447,4.355414627
10/7/09,0.271290289,0.440223022,1.0097367,0.462030382,0.95706055,2.275705705,2.801370005,3.287795454,3.53720349,4.205720002,4.136169305
10/8/09,0.633772354,0.685947283,0.903299033,0.740050703,1.065958089,1.596665717,2.389743966,3.227272618,3.465172867,4.970061631,4.535289301
10/9/09,0.460503768,0.821325305,0.627993797,0.432316856,1.834106872,2.281358952,2.889741811,3.569632861,4.268301545,5.165417849,4.225385488
10/13/09,0.641947776,0.424051294,0.405621523,0.528405077,1.827156514,2.384363001,2.397119218,3.160942236,3.805619485,4.677427041,5.115016224
10/14/09,0.429344728,0.851329811,1.116989287,0.664265237,1.509828336,1.804297076,2.464066512,3.379031123,4.300349887,4.679615624,5.05127563
10/15/09,0.737410768,0.343213516,0.670048774,1.124606604,1.576502185,1.851071718,2.414376537,3.104829711,3.716162051,5.029465968,5.140869196
10/16/09,0.963082427,0.817546751,0.883430378,1.254311384,1.630331122,1.532464358,2.780729149,3.215785795,4.26839084,4.673734543,4.71239642
10/19/09,0.296500149,0.394439962,0.938291567,0.911202175,1.1341345,1.828489814,2.844141912,3.592890171,4.198740331,4.900785533,4.73164685
10/20/09,0.619046187,1.032952784,0.716702521,1.278893885,1.934859754,1.733373079,2.886855989,3.323915219,3.725193589,4.92914939,5.139179892
10/21/09,0.42783166,0.640408222,0.469746448,0.590541661,1.911420442,1.625629511,2.926201113,3.794380312,3.98790602,4.273821382,4.828213528
10/22/09,0.785469411,0.144497039,0.722269979,1.122348515,1.097363812,1.844434399,3.382773267,3.475379454,3.988103113,4.451374166,4.78496986
10/23/09,0.637864655,0.688751606,0.86015601,0.999529643,1.224090292,2.467008105,2.487910649,3.520073695,3.983363026,4.745417256,4.472895715
10/26/09,0.987711136,0.365141699,1.104474152,0.672838343,1.912127011,2.146552716,3.436024274,3.873929731,4.038537935,4.540588554,5.324685314
10/27/09,0.143266776,0.459307113,0.97745345,0.796227516,1.067614338,2.068659938,2.48760093,3.948320766,3.696647167,4.548909825,4.488293176
10/28/09,0.174023046,0.448241706,1.094232667,0.768235088,1.801833041,2.082114603,3.20118286,3.969808444,3.816032098,4.534785051,4.916543326
10/29/09,0.362755719,0.324433915,0.727028022,0.444296438,0.988183648,1.830030677,2.910102593,4.113622885,3.717878912,4.870780624,4.646937327
10/30/09,0.840100651,0.41828092,0.406915023,0.549492192,1.839685684,2.131580303,2.677006958,2.988279262,4.333850546,5.161260179,5.07648017
11/2/09,0.567643781,0.618430951,0.864865408,1.04412242,1.632278495,2.195000116,2.51036381,3.082235246,3.629339441,4.306386634,4.56606092
11/3/09,0.700207729,1.023054222,0.294256286,0.719494819,1.701734961,2.078128293,2.777626347,3.681101237,3.610809828,4.872224226,4.815384653
11/4/09,1.013263597,0.158386705,0.653706701,0.95347135,1.573614607,2.277299507,3.164508636,3.397026326,4.306611298,4.78886119,4.759876428
11/5/09,0.228691508,0.209880312,0.290863335,0.400663228,0.913509634,1.636060317,2.837742514,3.28135532,4.181227312,4.493963136,5.215279031
11/6/09,0.938671737,0.651994358,0.537892312,0.595386434,1.018836824,1.566099993,2.969992209,3.54097692,4.384503775,4.533744795,5.144511988
11/9/09,0.557220903,0.206582324,0.201409189,0.518201462,1.390940008,2.035528723,2.787474709,3.284749773,4.435974422,5.271659994,5.271956913
11/10/09,0.383132341,0.610287594,0.343726065,0.369529223,1.057514354,2.267390127,2.686554456,3.282181068,4.020495599,4.593096765,4.657382536
11/12/09,0.605396871,0.577752871,0.774645816,0.724342474,1.49581296,1.708193207,3.189957184,3.513820717,4.355694322,4.441749511,5.374722163
11/13/09,0.693996907,0.385433641,0.640086702,1.0981587,1.251855997,1.800097137,2.947587335,3.661166393,3.707355886,5.2153537,4.65354114
11/16/09,0.391614022,0.812210623,0.295083602,1.171958004,1.679618004,1.397216567,3.188569856,3.385753433,3.748988635,4.272387515,5.252473789
11/17/09,0.953505461,0.655726784,0.547367193,0.345244709,1.632748369,1.513648757,2.574261074,3.589239583,3.762433338,4.818263797,4.837652374
11/18/09,0.676292622,0.427847064,0.657506952,1.057321803,1.599989554,1.606056968,2.621109595,2.922112002,4.289989234,4.309596493,4.412124094
11/19/09,0.646631305,0.84455275,0.773118356,0.867063965,1.720291698,2.127728186,2.775390039,3.609095376,3.504492156,4.701393525,4.330630937
11/20/09,0.913772351,0.925338694,0.860883243,1.241145333,0.876153712,1.79301343,3.026093822,3.17839309,4.069115989,4.815202005,4.314287839
11/23/09,0.919406531,1.016514807,1.119964784,0.66547235,1.762946349,1.334711911,2.828744713,2.918079088,4.137226306,4.214589411,5.154047158
11/24/09,0.964452088,0.947493388,0.883271099,0.720787572,1.454363102,1.539568369,2.758317592,3.110026424,3.878316114,5.132185987,4.587519708
11/25/09,0.830887242,0.297292834,0.974167364,0.544253645,0.764290572,1.329677789,2.683160781,2.80377741,4.123518044,4.451449945,5.062758025
11/27/09,0.143068983,0.989641954,0.740979294,0.502009922,1.390657264,1.557521138,2.404911782,2.963529627,3.421649388,4.47240551,4.418830715
11/30/09,0.951983509,0.156408163,0.954024999,0.841162305,1.604916191,1.63377028,2.260765948,2.720857784,4.094835919,4.448551485,4.974225407
12/1/09,0.213720595,0.853089038,0.837050179,1.164887704,1.096055074,1.403308983,2.030046028,3.303508055,3.528173053,5.137670928,5.234015116
12/2/09,0.288591493,0.818081955,0.449421113,0.611350171,1.445118065,1.464433464,2.371406043,3.488547681,4.288602,4.62142318,5.095770231
12/3/09,0.557424304,0.949718038,0.585522974,1.07675089,1.611596466,1.368611101,3.02297913,3.477602524,4.109384193,4.276265108,5.274203732
12/4/09,0.439205714,0.074817178,0.898804048,0.711786516,1.116610697,2.156596405,2.409006803,2.97403167,4.054133682,5.24691454,4.943811491
12/7/09,0.873122586,0.833459007,0.249461455,0.975330187,1.236285841,2.032238198,2.54838736,3.327004027,4.179227622,4.983743228,5.220126251
12/8/09,0.674092362,0.563552714,0.175345325,0.834018932,1.116650541,2.058101386,2.550810381,3.690946407,3.586776587,4.687954635,5.37439443
12/9/09,0.547639165,0.21953082,0.638062781,0.638803132,1.475353611,1.691325576,2.624201649,3.709908533,4.422246969,4.660282755,4.835158538
12/10/09,0.412178945,0.3567138,0.537845422,0.367048781,1.574047372,2.249584071,2.445025961,3.387243436,4.003208166,4.955405605,5.091872688
12/11/09,0.339212696,0.622121913,0.436493963,1.151574083,1.266076562,1.761775104,2.798957263,3.049974388,3.724249776,4.918201016,4.878361847
12/14/09,0.867639025,0.864653464,0.912001695,0.735316449,1.209034836,2.308965995,2.615179214,3.230108196,4.420060703,5.299124133,5.336844228
12/15/09,0.518795078,0.448554008,0.87180496,1.313211049,1.223974528,2.365750567,3.15486709,3.235653722,4.504677125,4.811679307,4.938530296
12/16/09,0.275618502,0.291888981,0.28992378,1.369772708,1.029078698,1.934505439,3.120196837,3.471844774,3.853450636,4.743770672,4.641832996
12/17/09,0.650318641,0.723164652,0.237351999,1.285925183,1.497084345,2.183427252,2.964421492,3.099620408,4.110326274,4.832030675,4.820866401
